,n_features,index,distance
513,5,39,1.2870268032191712
514,5,34,1.4000814099370538
515,5,59,1.2292438401927865
516,5,39,1.4603740738192434
517,5,62,0.8627151993538963
518,5,62,0.9039475192214055
519,5,39,1.2788674865638927
520,5,6,1.341431595942778
521,5,1,1.265747362832991
522,5,91,1.285203101433578
523,5,62,0.9557459758693029
524,5,91,1.2537062138000645
525,5,62,1.3844232270387722
526,5,39,1.2979711993511291
527,5,39,1.086929444838757
528,5,39,1.3492939780996307
529,5,39,1.089742559989213
530,5,34,1.076502896363392
531,5,34,1.1304516099289914
532,5,39,1.2991257522574617
533,5,34,1.0916669774899883
534,5,39,1.0883079085860747
535,5,93,1.2891846595171659
536,5,39,1.2862913037782284
537,5,37,0.5863879656787425
538,5,99,1.2240559672283047
539,5,62,0.806517427662088
540,5,39,1.0758043181184622
541,5,85,0.9443348701564144
542,5,34,1.1140369803609707
543,5,13,1.0525136966404025
544,5,93,1.2998179842823396
545,5,62,1.3228669302619163
546,5,87,0.9067381045352048
547,5,87,0.8581918569708757
548,5,86,0.9951352038383886
549,5,86,0.7154655596427495
550,5,87,0.9194267552586227
551,5,29,0.8112703551104482
552,5,70,0.9400410431293181
553,5,29,1.0062005526202884
554,5,87,0.9284703210920986
555,5,70,0.9422289257581351
556,5,87,0.825462402253327
557,5,87,0.9687142718264996
558,5,87,0.8853137767155072
559,5,62,0.8401131459225724
560,5,87,0.8355236420337242
561,5,87,0.977301856799531
562,5,87,0.9806012994635736
563,5,87,0.8983050992349861
564,5,70,0.8425277024689797
565,5,87,0.9890856825235691
566,5,76,0.5877063149318325
567,5,93,0.9409121661100018
568,5,76,0.4652761515096602
569,5,87,0.9214105508885965
570,5,76,0.5556715442320374
571,5,93,0.9355143192127211
572,5,34,0.9129309247568631
573,5,76,0.5935874408881988
574,5,93,0.43065132755883845
575,5,87,0.9871987019169807
576,5,87,0.8910063509602726
577,5,76,0.5776282298126114
578,5,63,0.9057063269745123
579,5,61,0.6028370661099307
580,5,87,0.9588827828412007
581,5,39,1.1966004081416872
582,5,39,0.9636072438900259
583,5,39,1.2520852773496582
584,5,39,0.9667792661573205
585,5,6,1.120238009099386
586,5,34,1.2108391202835973
587,5,39,1.1978526714910978
588,5,34,1.1747115912257926
589,5,39,0.965161854981246
590,5,39,1.2532821021578813
591,5,39,1.1839208675394393
592,5,2,1.375399859617508
593,5,39,1.1865040453322078
594,5,62,0.9203612110981942
595,5,39,0.9510406054959869
596,5,39,1.2424398796644496
597,5,44,1.0288514839643847
598,5,39,1.1851865281165013
599,5,94,1.2471197286197042
600,5,39,1.2411817398833116
601,5,39,0.9765784246321101
602,5,39,1.2620950997192615
603,5,39,0.979708450739958
604,5,39,1.043824901239596
605,5,39,0.6756589614322959
606,5,39,1.0467538647849393
607,5,34,0.8352485920370973
608,5,39,0.9781124195563828
609,5,39,1.263282441328494
610,5,39,1.0452602117565557
611,5,2,1.107529455560795
612,5,39,0.9641808607734211
613,5,39,1.2525267875619321
614,5,39,1.0322353109987534
615,5,39,1.251278790038162
616,5,87,0.7348853526055749
617,5,87,0.8927909298266488
618,5,87,0.80152903077971
619,5,87,0.8434423024343493
620,5,87,0.7461689221199752
621,5,87,0.9021015592737868
622,5,29,0.7469467528281886
623,5,68,0.44940730410766117
624,5,70,0.9320114154079978
625,5,87,0.9148545192070163
626,5,87,0.810117171585981
627,5,87,0.7082817056090035
628,5,87,0.8710236147240275
629,5,87,0.8203666317945503
630,5,87,0.8842249179231575
631,5,87,0.8078122438982509
632,5,76,0.613572709309438
633,5,87,0.8688802720170187
634,5,87,0.8180905819378393
635,5,87,0.8821136520707928
636,5,87,0.7836881487033641
637,6,97,1.106059533306589
638,6,16,1.4270431841535964
639,6,39,1.2893969438653565
640,6,16,1.5031557104188824
641,6,59,1.267674448083731
642,6,39,1.462463306250169
643,6,39,1.2788609407752882
644,6,39,1.5081989017099482
645,6,39,1.2812527209083344
646,6,39,1.4613946007041794
647,6,16,1.5058228046646995
648,6,39,1.4634880962828782
649,6,39,1.5071626269113252
650,6,39,1.2800327307042436
651,6,39,1.5091926361311871
652,6,39,1.300321391422048
653,6,39,1.089734878170948
654,6,39,1.3515549289543096
655,6,39,1.0925407698098069
656,6,39,1.2991193085428772
657,6,93,1.3818962612918932
658,6,39,1.301473859446773
659,6,39,1.3503984533536173
660,6,39,1.091109797653636
661,6,39,1.3526637467656908
662,6,39,1.2886627971739764
663,6,37,1.2279483424146453
664,6,39,1.2910364184695224
665,6,39,1.3403420495571925
666,6,39,1.0786386872011833
667,6,85,0.9939991848274531
668,6,39,1.5154885954496156
669,6,13,1.2593482019416224
670,6,93,1.3881780577505722
671,6,39,1.3414601356897204
672,6,87,1.173577223770145
673,6,97,1.1330777096960798
674,6,87,1.2444363929962738
675,6,39,1.1474528757115017
676,6,87,1.1834082424173595
677,6,16,1.1133683770220713
678,6,65,1.1783240910465416
679,6,87,1.2537118904608349
680,6,39,1.1460904671175602
681,6,87,1.2939033232785677
682,6,87,1.111979175825599
683,6,63,1.1246498311617126
684,6,87,1.1571041410254392
685,6,87,1.1865227024930094
686,6,87,1.1194682962608828
687,6,87,1.228913515769013
688,6,65,1.1740383729563688
689,6,87,1.1670739313546177
690,6,65,1.0873329817549338
691,6,87,1.2383052924497493
692,6,87,1.1103010750076916
693,6,93,1.059635424138964
694,6,93,1.0757571349083257
695,6,87,1.1849501733088914
696,6,39,0.9156969939181173
697,6,93,1.0548452821188459
698,6,93,1.1303737055194016
699,6,93,1.1455002816872941
700,6,93,0.6503630476007509
701,6,93,1.125884563908702
702,6,87,1.1614653793322836
703,6,87,1.0928746360811081
704,6,63,0.9283111773135552
705,6,61,0.778213117893098
706,6,93,1.1380447078991676
707,6,39,1.1991492915436404
708,6,39,0.9667706072911475
709,6,39,1.2545214340139959
710,6,39,0.9699322842943466
711,6,39,1.197845682986238
712,6,39,1.4401433614495487
713,6,39,1.2003988958854976
714,6,39,1.2532754227382286
715,6,39,0.9683201397036012
716,6,39,1.2557159369196682
717,6,39,1.1864969899835822
718,6,39,1.4307179066882958
719,6,39,1.1890745713513748
720,6,39,1.2424331419561452
721,6,39,0.9542456287282303
722,6,39,1.2448949117196093
723,6,44,1.1594556864771992
724,6,39,1.1877599054832624
725,6,39,1.431765418758271
726,6,39,1.243639255598072
727,6,39,0.9796999061455993
728,6,39,1.2645119720192983
729,6,39,0.9828199911967863
730,6,39,1.0467458674829409
731,6,39,0.6801628619739032
732,6,39,1.049666680469076
733,6,39,1.2632758147844385
734,6,39,0.9812290211439956
735,6,39,1.2656970463794415
736,6,39,1.0481771782127876
737,6,39,1.2525201041143494
738,6,39,0.9673423483578797
739,6,39,1.2549620871584033
740,6,39,1.035188979808738
741,6,39,1.253716513827639
742,6,39,1.0405838142041637
743,6,87,1.1628349643507787
744,6,39,1.0435218748919641
745,6,39,1.1039382588598892
746,6,39,0.7652609274558058
747,6,39,1.1067081405542107
748,6,87,1.1727560370281538
749,6,39,1.0420235890886504
750,6,87,1.215627010268537
751,6,39,1.1052955103537294
752,6,87,1.1006358805864975
753,6,87,1.0279943990296563
754,6,63,1.0749811348721623
755,6,39,1.0929862726491328
756,6,87,1.1562712551180017
757,6,87,1.0989404584998552
758,6,39,0.7815310525309419
759,6,93,1.0333485275810839
760,6,39,0.8640924667308703
761,6,93,1.1057697144946115
762,6,87,1.0813309504282445
763,6,39,1.4748776595418183
764,6,39,1.2930392470176733
765,6,39,1.5202398217407904
766,6,39,1.2954048491967236
767,6,34,1.389087588058128
768,6,34,1.4313024431647645
769,6,39,1.4758938296669784
770,6,34,1.4008720966456938
771,6,39,1.2941981997211782
772,6,39,1.5212256905009123
773,6,39,1.464609229264256
774,6,37,1.4943470589050565
775,6,39,1.4666981364413036
776,6,62,0.9672821947148474
777,6,39,1.283701603626354
778,6,62,1.3924123474698338
779,6,34,1.4183737994725387
780,6,39,1.4656325188394075
781,6,39,1.669508101674857
782,6,62,1.4265838209759307
783,6,39,1.3027344293092256
784,6,39,1.5284945582454887
785,6,39,1.3050824580469957
786,6,39,1.3538766554965602
787,6,39,1.0954116148802093
788,6,39,1.356136138922972
789,6,34,1.1314307398600334
790,6,39,1.303884764517609
791,6,93,1.3063513938259277
792,6,39,1.3549835733808948
793,6,39,1.51858871931032
794,6,39,1.2934667781325018
795,6,37,1.476515679471914
796,6,62,1.331225521466063
797,6,39,1.5195756592713856
798,6,87,0.9276978428462535
799,6,87,1.057186100234062
800,6,87,0.9813335790290849
801,6,87,1.0158551686550243
802,6,87,0.9366615538630042
803,6,87,1.0650605754564242
804,6,29,1.036499578668526
805,6,87,0.9930695652366639
806,6,70,0.9434735184767229
807,6,87,1.0758836356506558
808,6,87,0.9883605808842446
809,6,87,0.9067688683715222
810,6,87,1.0388690694954215
811,6,87,0.9967789206786563
812,6,87,1.0499621477099002
813,6,87,0.9864722132626437
814,6,76,0.6217915030473781
815,6,93,0.9590328040628195
816,6,87,0.9949065314906542
817,6,93,1.0366587680177575
818,6,87,0.9668163841006615
819,6,39,1.2017654911535265
820,6,39,1.4434053197234364
821,6,39,1.204310393844474
822,6,39,1.2570223946765606
823,6,39,0.973164892725951
824,6,39,1.2594556481721577
825,6,34,1.2117532966401738
826,6,39,1.2030123779749669
827,6,39,1.444443630897178
828,6,39,1.2582145232637805
829,6,2,1.3757665835283606
830,6,39,1.1917128884728563
831,6,39,1.435046420792985
832,6,39,1.2474151728848084
833,6,39,1.4339572820240878
834,6,39,1.2669932121751866
835,6,39,0.986010348532871
836,6,39,1.2694073533316057
837,6,39,1.052654460117294
838,6,39,1.2681759678891193
839,6,39,1.2574621714082848
840,6,87,0.9140705343605756
841,6,87,0.8251654892130169
842,6,87,0.9684612782629306
843,6,87,0.9231665725369901
844,6,87,0.9803513735207254
845,6,87,0.892822174238749
846,6,87,0.8907312863629887
847,7,39,1.4769463758919326
848,7,39,1.2953983869732097
849,7,39,1.5222468926725494
850,7,39,1.2977596888357832
851,7,39,1.4758881577204508
852,7,16,1.5751011548324412
853,7,39,1.4779611236747134
854,7,39,1.5212201875765339
855,7,39,1.2965552309123978
856,7,39,1.523231462412965
857,7,39,1.466692428933483
858,7,39,1.670438655673784
859,7,39,1.4687783733719513
860,7,39,1.5123001309534159
861,7,39,1.2860778723691793
862,7,39,1.5143232531649489
863,7,39,1.6695030875108892
864,7,39,1.4677142661036948
865,7,39,1.6713359291904026
866,7,39,1.5132911722187592
867,7,39,1.3050760437431972
868,7,39,1.5304908040334102
869,7,39,1.3074198671225516
870,7,39,1.3561299660959172
871,7,39,1.0981953800026798
872,7,39,1.3583857014624634
873,7,39,1.5294696329348898
874,7,39,1.3062243167947467
875,7,93,1.3942974904615195
876,7,39,1.3572350462527931
877,7,39,1.5205979695703005
878,7,39,1.2958251397380887
879,7,39,1.5226100663189102
880,7,39,1.3472296752106356
881,7,39,1.521583606278284
882,7,87,1.1898457032563243
883,7,87,1.2933491255125387
884,7,87,1.2321221949408987
885,7,87,1.2597901545968173
886,7,39,1.1528381763895656
887,7,87,1.2997936525954856
888,7,87,1.3022762873266764
889,7,87,1.241489698441063
890,7,65,1.303883132299494
891,7,87,1.3086768536949134
892,7,87,1.237726200652546
893,7,87,1.1736009929203859
894,7,63,1.2474032328465348
895,7,87,1.2444588087378594
896,7,87,1.2874509783131671
897,7,87,1.2362188064720758
898,7,39,1.1637020064951427
899,7,93,1.0757580801578674
900,7,39,1.2206831550044996
901,7,93,1.14550116938589
902,7,87,1.2205914265229878
903,7,39,1.204303442813413
904,7,39,1.445519077581018
905,7,39,1.2068429936684366
906,7,39,1.2594490014935726
907,7,39,0.9762972882678073
908,7,39,1.2618775758200604
909,7,39,1.4444378354535823
910,7,39,1.2055477046578233
911,7,39,1.4465558715390794
912,7,39,1.2606388353516105
913,7,39,1.435040587398546
914,7,39,1.194272203141763
915,7,39,1.4371724727657147
916,7,39,1.2498604322835405
917,7,39,1.4360849464132237
918,7,39,1.2694007587609042
919,7,39,0.9891020645305901
920,7,39,1.2718103299380432
921,7,39,1.055550993107199
922,7,39,1.2705812733454978
923,7,39,1.2598879311937234
924,7,87,1.1792516490224523
925,7,39,1.0494406425999827
926,7,87,1.2218947407328564
927,7,39,1.1122907296797826
928,7,87,1.2313400527473788
929,7,87,1.1628589530757167
930,7,39,1.1235466907570797
931,7,39,1.4790712861718924
932,7,39,1.6813180814041748
933,7,39,1.4811397971064486
934,7,39,1.5243086546264488
935,7,39,1.3001774810713387
936,7,39,1.526315859697281
937,7,34,1.43207589202479
938,7,39,1.480084577114323
